CONTENT-SHARED-NAV-PIACI-TRENDEK	Fő navigáció — Piaci trendek	Piaci trendek	Minden oldal — fejléc navigáció	Statikus szöveg, a kezdőoldalra (index.html#trends) mutató nav-link felirata.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-TEAM-LEADER-SZINT	Accounts Payable / Accounts Receivable Accountant (Team Leader) — szint	Team Leader	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-TEAM-LEADER-MIN	Accounts Payable / Accounts Receivable Accountant (Team Leader) — min	900000	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-TEAM-LEADER-MAX	Accounts Payable / Accounts Receivable Accountant (Team Leader) — max	1300000	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-TEAM-LEADER-JUTTATAS	Accounts Payable / Accounts Receivable Accountant (Team Leader) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-MANAGER-SZINT	Accounts Payable / Accounts Receivable Accountant (Manager) — szint	Manager	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-MANAGER-MIN	Accounts Payable / Accounts Receivable Accountant (Manager) — min	1300000	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-MANAGER-MAX	Accounts Payable / Accounts Receivable Accountant (Manager) — max	1800000	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-ACCOUNTS-PAYABLE-ACCOUNTS-RECEIVABLE-ACCOUNTANT-MANAGER-JUTTATAS	Accounts Payable / Accounts Receivable Accountant (Manager) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék, céges autó	Bérek — Business Service Center (BSC) terület, „Accounts Payable / Accounts Receivable Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-JUNIOR-SZINT	General Ledger Accountant (Junior) — szint	Junior	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-JUNIOR-MIN	General Ledger Accountant (Junior) — min	600000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-JUNIOR-MAX	General Ledger Accountant (Junior) — max	800000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-JUNIOR-JUTTATAS	General Ledger Accountant (Junior) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MEDIOR-SZINT	General Ledger Accountant (Medior) — szint	Medior	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MEDIOR-MIN	General Ledger Accountant (Medior) — min	750000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MEDIOR-MAX	General Ledger Accountant (Medior) — max	900000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MEDIOR-JUTTATAS	General Ledger Accountant (Medior) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-SENIOR-SZINT	General Ledger Accountant (Senior) — szint	Senior	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-SENIOR-MIN	General Ledger Accountant (Senior) — min	850000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-SENIOR-MAX	General Ledger Accountant (Senior) — max	1300000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-SENIOR-JUTTATAS	General Ledger Accountant (Senior) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-TEAM-LEADER-SZINT	General Ledger Accountant (Team Leader) — szint	Team Leader	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-TEAM-LEADER-MIN	General Ledger Accountant (Team Leader) — min	950000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-TEAM-LEADER-MAX	General Ledger Accountant (Team Leader) — max	1400000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-TEAM-LEADER-JUTTATAS	General Ledger Accountant (Team Leader) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Team Leader)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MANAGER-SZINT	General Ledger Accountant (Manager) — szint	Manager	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MANAGER-MIN	General Ledger Accountant (Manager) — min	1400000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MANAGER-MAX	General Ledger Accountant (Manager) — max	1900000	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-GENERAL-LEDGER-ACCOUNTANT-MANAGER-JUTTATAS	General Ledger Accountant (Manager) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék, céges autó	Bérek — Business Service Center (BSC) terület, „General Ledger Accountant” pozíció (Manager)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-JUNIOR-SZINT	HR Services Specialist (Junior) — szint	Junior	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-JUNIOR-MIN	HR Services Specialist (Junior) — min	550000	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-JUNIOR-MAX	HR Services Specialist (Junior) — max	650000	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-JUNIOR-JUTTATAS	HR Services Specialist (Junior) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-MEDIOR-SZINT	HR Services Specialist (Medior) — szint	Medior	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-MEDIOR-MIN	HR Services Specialist (Medior) — min	600000	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-MEDIOR-MAX	HR Services Specialist (Medior) — max	800000	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-MEDIOR-JUTTATAS	HR Services Specialist (Medior) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-SENIOR-SZINT	HR Services Specialist (Senior) — szint	Senior	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-SENIOR-MIN	HR Services Specialist (Senior) — min	750000	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-SENIOR-MAX	HR Services Specialist (Senior) — max	1100000	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-BUSINESS-SERVICE-CENTER-BSC-HR-SERVICES-SPECIALIST-SENIOR-JUTTATAS	HR Services Specialist (Senior) — juttatas	Cafeteria, bónusz, magán egészségbiztosítási csomag, bejárás támogatása, nyelvi pótlék	Bérek — Business Service Center (BSC) terület, „HR Services Specialist” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Egyéb juttatások szöveges felsorolása. Típus: szabad szöveg, gyakran üres a TOP3 sorokon.
SALARY-BUSINESS-SERVICE-CENTER-BSC-LEARNING-DEVELOPMENT-SPECIALIST-DIGITAL-LEARNING-SPECIALIST-JUNIOR-SZINT	Learning & Development Specialist / Digital Learning Specialist (Junior) — szint	Junior	Bérek — Business Service Center (BSC) terület, „Learning & Development Specialist / Digital Learning Specialist” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-BUSINESS-SERVICE-CENTER-BSC-LEARNING-DEVELOPMENT-SPECIALIST-DIGITAL-LEARNING-SPECIALIST-JUNIOR-MIN	Learning & Development Specialist / Digital Learning Specialist (Junior) — min	600000	Bérek — Business Service Center (BSC) terület, „Learning & Development Specialist / Digital Learning Specialist” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
